"inspection_id","region","year.y","risk_category","lat","long","popInfo"
155360,"nw",2012,"3",38.909711,-77.047828,"155360 <br> nw <br> 3 <br>"
610636,"nw",2015,"3",38.915782,-77.045197,"610636 <br> nw <br> 3 <br>"
66103,"nw",2011,"3",38.921642,-77.042223,"66103 <br> nw <br> 3 <br>"
143181,"nw",2011,"3",38.905154,-77.058457,"143181 <br> nw <br> 3 <br>"
813152,"nw",2015,"3",38.959041,-77.084846,"813152 <br> nw <br> 3 <br>"
839262,"nw",2017,"3",38.90511,-77.066041,"839262 <br> nw <br> 3 <br>"
155687,"se",2012,"3",38.887103,-77.002031,"155687 <br> se <br> 3 <br>"
831670,"nw",2016,"3",38.90245,-77.041829,"831670 <br> nw <br> 3 <br>"
607137,"ne",2015,"3",38.942159,-77.000919,"607137 <br> ne <br> 3 <br>"
835099,"nw",2017,"4",38.898313,-77.02962,"835099 <br> nw <br> 4 <br>"
203682,"nw",2014,"3",38.90857,-77.021914,"203682 <br> nw <br> 3 <br>"
98378,"nw",2011,"3",38.904711,-77.034647,"98378 <br> nw <br> 3 <br>"
891024,"ne",2017,"3",38.896262,-76.948019,"891024 <br> ne <br> 3 <br>"
822406,"nw",2016,"3",38.895447,-77.029632,"822406 <br> nw <br> 3 <br>"
192135,"nw",2013,"3",38.909717,-77.037118,"192135 <br> nw <br> 3 <br>"
155116,"nw",2012,"3",38.903532,-77.020189,"155116 <br> nw <br> 3 <br>"
607089,"nw",2015,"5",38.899819,-77.025993,"607089 <br> nw <br> 5 <br>"
611582,"nw",2015,"3",38.94476,-77.063705,"611582 <br> nw <br> 3 <br>"
811972,"se",2015,"3",38.882606,-76.99505,"811972 <br> se <br> 3 <br>"
10900,"sw",2011,"3",38.878312,-77.023106,"10900 <br> sw <br> 3 <br>"
201511,"ne",2014,"3",38.93846,-76.993068,"201511 <br> ne <br> 3 <br>"
822019,"ne",2016,"3",38.900573,-77.006675,"822019 <br> ne <br> 3 <br>"
7739,"nw",2010,"3",38.905582,-77.044641,"7739 <br> nw <br> 3 <br>"
404531,"se",2014,"3",38.883656,-76.995047,"404531 <br> se <br> 3 <br>"
607960,"ne",2015,"3",38.89385,-77.044086,"607960 <br> ne <br> 3 <br>"
201494,"nw",2014,"4",38.894796,-77.023972,"201494 <br> nw <br> 4 <br>"
142906,"nw",2012,"3",38.933602,-77.057437,"142906 <br> nw <br> 3 <br>"
831349,"nw",2016,"3",38.899393,-77.031951,"831349 <br> nw <br> 3 <br>"
143098,"se",2011,"3",38.877523,-76.994895,"143098 <br> se <br> 3 <br>"
611138,"se",2015,"3",38.86642,-76.983186,"611138 <br> se <br> 3 <br>"
831688,"nw",2016,"3",38.914701,-77.067286,"831688 <br> nw <br> 3 <br>"
831930,"nw",2016,"4",38.898313,-77.02962,"831930 <br> nw <br> 4 <br>"
830737,"ne",2016,"3",38.90734,-76.998598,"830737 <br> ne <br> 3 <br>"
108176,"nw",2012,"3",38.916995,-77.041381,"108176 <br> nw <br> 3 <br>"
122563,"nw",2011,"3",38.910404,-77.031878,"122563 <br> nw <br> 3 <br>"
180476,"nw",2013,"3",38.91718,-77.031875,"180476 <br> nw <br> 3 <br>"
104329,"nw",2011,"3",38.905322,-77.043375,"104329 <br> nw <br> 3 <br>"
9688,"nw",2010,"4",38.900704,-77.0449,"9688 <br> nw <br> 4 <br>"
179205,"se",2013,"3",38.858582,-76.968219,"179205 <br> se <br> 3 <br>"
200939,"se",2014,"3",38.846146,-76.982642,"200939 <br> se <br> 3 <br>"
21477,"ne",2011,"3",38.929616,-77.003652,"21477 <br> ne <br> 3 <br>"
205175,"nw",2014,"3",38.912681,-77.045231,"205175 <br> nw <br> 3 <br>"
205576,"nw",2014,"3",38.925283,-77.101601,"205576 <br> nw <br> 3 <br>"
202315,"nw",2014,"3",38.913163,-77.047269,"202315 <br> nw <br> 3 <br>"
105109,"nw",2013,"3",38.928932,-77.03255,"105109 <br> nw <br> 3 <br>"
832836,"nw",2016,"3",38.898447,-77.023964,"832836 <br> nw <br> 3 <br>"
